,0,1,2,3,4,5,6,7,class
783,-0.0917089879512786,-0.0059378170408308,-0.0328631997108459,0.0447710491716861,-0.0483159683644771,-0.141645923256874,0.1063131317496299,0.0262414515018463,front
784,-0.0929243117570877,-0.0085010826587677,-0.0330336242914199,0.0428119227290153,-0.0470107346773147,-0.1411154568195343,0.108664646744728,0.0273415315896272,front
785,-0.1025825962424278,-0.0252201091498136,-0.0097698019817471,0.0625703036785125,-0.0185221266001462,-0.1642782688140869,0.1174889206886291,-0.0096710165962576,front
786,-0.0996825322508812,-0.0234566703438758,-0.009718706831336,0.0608835890889167,-0.0232869666069746,-0.1627766788005828,0.1134122461080551,-0.0080431327223777,front
787,-0.0880692303180694,0.0019796728156507,-0.0475556142628192,0.0317389331758022,-0.0646528229117393,-0.1274924874305725,0.1012849807739257,0.0473016276955604,front
788,-0.0756968930363655,0.0079451808705925,-0.0576414689421653,0.0139694130048155,-0.0848027467727661,-0.1111323684453964,0.0970015376806259,0.0749751478433609,front
789,-0.0715942084789276,0.0097454069182276,-0.0617170445621013,0.0065216729417443,-0.0968761146068573,-0.10999146848917,0.1021518781781196,0.0914300307631492,front
790,-0.0669621005654335,0.0131982574239373,-0.0602474622428417,0.0084867840632796,-0.097718745470047,-0.1058082282543182,0.0962210893630981,0.0894500762224197,front
791,-0.0709823593497276,0.0068677426315844,-0.0629391968250274,0.0041088573634624,-0.095094196498394,-0.1073680073022842,0.0978888645768165,0.0879622399806976,front
792,-0.0666258782148361,0.0064671924337744,-0.0660810023546218,-0.0030648487154394,-0.1021441668272018,-0.1012861654162406,0.0963523760437965,0.0980962216854095,front
793,-0.0634767115116119,0.0074228267185389,-0.0662248432636261,-0.0052073439583182,-0.1032353937625885,-0.0967480912804603,0.0926782265305519,0.0994156599044799,front
794,-0.060766577720642,0.0060043204575777,-0.0717935189604759,-0.0140286963433027,-0.108264036476612,-0.0889768823981285,0.0846630111336708,0.1032614558935165,front
795,-0.0614159479737281,0.0027955339755862,-0.0689916238188743,-0.0147964134812355,-0.1051864922046661,-0.0910355523228645,0.091506190598011,0.1056501343846321,front
796,-0.0580913387238979,0.0048767160624265,-0.0672034844756126,-0.0145502379164099,-0.106252521276474,-0.0891453996300697,0.0855009704828262,0.102909117937088,front
797,-0.0534734539687633,0.0093449773266911,-0.0674240142107009,-0.0150500927120447,-0.1105802357196807,-0.0833585187792778,0.0752889364957809,0.1006867438554763,front
798,-0.0612613409757614,-2.5904148060362783e-05,-0.0693337842822074,-0.0181307364255189,-0.1049567684531211,-0.0907391384243965,0.0887492448091507,0.1031728833913803,front
799,-0.0590063817799091,0.0009293578914366,-0.0697432309389114,-0.0204027201980352,-0.1080345883965492,-0.0884205028414726,0.0908824205398559,0.110174536705017,front
800,-0.0587543956935405,-0.0013750585494562,-0.0762728303670883,-0.0283469203859567,-0.1121270358562469,-0.0815411582589149,0.0823117271065712,0.1113393083214759,front
801,-0.0559423491358757,-0.0016268662875518,-0.0762881338596344,-0.0309837572276592,-0.1115527749061584,-0.075873278081417,0.0747759938240051,0.1084879413247108,front
802,-0.0574261136353015,-0.0068505126982927,-0.0753741934895515,-0.0342499017715454,-0.1083866134285926,-0.0772683471441268,0.0825533494353294,0.1123348549008369,front
803,-0.0558039210736751,-0.015891084447503,-0.0762559548020362,-0.0468108169734478,-0.1058471128344535,-0.0690115168690681,0.0905103087425232,0.1254080086946487,front
804,-0.0546127632260322,-0.0121627757325768,-0.0775094181299209,-0.0467940233647823,-0.1147963106632232,-0.0665051415562629,0.0854462236166,0.1269444972276687,front
805,-0.0518821217119693,-0.0111129814758896,-0.0812610834836959,-0.0535806082189083,-0.1272796690464019,-0.066471442580223,0.0851145237684249,0.1375888288021087,front
806,-0.0468212030827999,-0.0118429297581315,-0.0800443664193153,-0.0579390190541744,-0.1267725974321365,-0.0594027750194072,0.079134464263916,0.1371717303991317,front
807,-0.0448740981519222,-0.0079843718558549,-0.0828721597790718,-0.0589614734053611,-0.1338573694229126,-0.0557731129229068,0.0717147514224052,0.1382487416267395,front
808,-0.0430223830044269,-0.0111661544069647,-0.0817780345678329,-0.0623542927205562,-0.1280929446220398,-0.0480795502662658,0.0685183256864547,0.1363996565341949,front
809,-0.0457192808389663,-0.0073129199445247,-0.0827204212546348,-0.0563888289034366,-0.1309022605419159,-0.0533618964254856,0.0664025247097015,0.1315747946500778,front
810,-0.0524521954357624,-0.0153081826865673,-0.0785966292023658,-0.0537014827132225,-0.1177591457962989,-0.0628158971667289,0.0866493731737136,0.1330534219741821,front
811,-0.0578889623284339,-0.0114890746772289,-0.0782065168023109,-0.0415048897266387,-0.108076773583889,-0.0716479644179344,0.0876702964305877,0.1217483133077621,front
812,-0.059009812772274,0.0005114563391543,-0.0763424336910247,-0.0256693232804536,-0.1125236079096794,-0.0831613093614578,0.0834271907806396,0.1115703582763671,front
813,-0.0602655187249183,0.001468586619012,-0.0728400498628616,-0.0211485121399164,-0.1108965575695037,-0.0882900953292846,0.0875968411564827,0.1095392480492591,front
814,-0.0569131709635257,0.0061944294720888,-0.0616105273365974,-0.0090233897790312,-0.1009107455611229,-0.0907548293471336,0.086242638528347,0.0973116979002952,front
815,-0.0607622899115085,0.0019076362950727,-0.0642657652497291,-0.0119775291532278,-0.0988712906837463,-0.0907464250922203,0.0939305126667022,0.1020621657371521,front
816,-0.0629590079188346,0.0044456743635237,-0.0639745965600013,-0.0063852816820144,-0.0984236672520637,-0.0947082638740539,0.0930343568325042,0.0971145331859588,front
817,-0.0688803344964981,0.0031655970960855,-0.0639804303646087,-0.0022868842352181,-0.0957612097263336,-0.1032496839761734,0.103542648255825,0.0980312079191207,front
818,-0.0710832923650741,0.0055006770417094,-0.0630584508180618,0.002894990844652,-0.0942442640662193,-0.106989711523056,0.0995010435581207,0.089129664003849,front
819,-0.0741593614220619,0.00855369027704,-0.0631794705986976,0.0076066209003329,-0.0971538349986076,-0.1131495982408523,0.1028042733669281,0.0894020274281501,front
820,-0.0755597352981567,0.0097307441756129,-0.0614702776074409,0.011405642144382,-0.091616578400135,-0.1123633459210395,0.0983125939965248,0.0809228420257568,front
821,-0.078921839594841,0.0114887813106179,-0.0406707972288131,0.0379605405032634,-0.0703870803117752,-0.1277474015951156,0.0955876037478447,0.0478227473795414,front
822,-0.0876869931817054,6.160017801448703e-05,-0.0340226143598556,0.0447508133947849,-0.0528807416558265,-0.1377135664224624,0.0999340489506721,0.0279516763985157,front
823,-0.0842735990881919,0.0051690945401787,-0.0366693921387195,0.0424674972891807,-0.058723110705614,-0.1320242136716842,0.0989906936883926,0.0372357815504074,front
824,-0.0720294043421745,0.0163552481681108,-0.0516501627862453,0.024185599759221,-0.0845667123794555,-0.1128521338105201,0.0948255732655525,0.0713860169053077,front
825,-0.0635113418102264,0.0199518147855997,-0.0499071776866912,0.0214580949395895,-0.0921287164092063,-0.1087061539292335,0.0870031863451004,0.0732113122940063,front
826,-0.0657673850655555,0.0195863377302885,-0.0580736435949802,0.0152359781786799,-0.1006627827882766,-0.1090003699064254,0.0941104218363761,0.0868839398026466,front
827,-0.063257448375225,0.0172959845513105,-0.06588164716959,0.0047827525995671,-0.108861543238163,-0.1023175865411758,0.0855313688516616,0.0924532562494278,front
828,-0.0535096377134323,0.0208893828094005,-0.0760174915194511,-0.0094099547713994,-0.1214722022414207,-0.0822183713316917,0.0671337395906448,0.1028545349836349,front
829,-0.0507279373705387,0.0184463113546371,-0.0754945650696754,-0.0142191434279084,-0.1191761121153831,-0.076014369726181,0.0597058497369289,0.0988051444292068,front
830,-0.0497721582651138,0.0153108024969697,-0.0728754475712776,-0.0164189506322145,-0.1159667372703552,-0.0758611783385276,0.0612471625208854,0.0988212749361991,front
831,-0.0514715686440467,0.0149908512830734,-0.0759514197707176,-0.0179651454091072,-0.1193491294980049,-0.0768776088953018,0.0642671063542366,0.1032179668545723,front
832,-0.0577496625483036,0.0088382549583911,-0.0715192630887031,-0.0145553182810544,-0.1114084273576736,-0.0865872576832771,0.0823525339365005,0.105549044907093,front
833,-0.0605817884206771,0.0048612859100103,-0.0658274069428443,-0.0105149429291486,-0.1012151837348938,-0.0909436419606208,0.0915538445115089,0.1021172404289245,front
834,-0.0600388310849666,0.0020720586180686,-0.0686476528644561,-0.0165015589445829,-0.1031553596258163,-0.0876055285334587,0.0869806185364723,0.1021681874990463,front
835,-0.0592850558459758,-0.0023848221171647,-0.0645191669464111,-0.0186965260654687,-0.0982809960842132,-0.087578073143959,0.0924159064888954,0.104246087372303,front
836,-0.056310161948204,-0.0004504223470576,-0.0669232457876205,-0.0220075976103544,-0.1047198995947837,-0.0807248800992965,0.086008183658123,0.1083702892065048,front
837,-0.0608860552310943,-0.0094535434618592,-0.0713477879762649,-0.0317523404955863,-0.1040170043706893,-0.0818050876259803,0.0970884636044502,0.1173831224441528,front
838,-0.0673037990927696,-0.0188035313040018,-0.0669187679886818,-0.0304770376533269,-0.0917005985975265,-0.0917481407523155,0.118082158267498,0.1195685118436813,front
839,-0.0647928491234779,-0.0169581174850463,-0.0655084624886512,-0.0292120240628719,-0.0904326140880584,-0.0883428156375885,0.112623356282711,0.1158755421638488,front
840,-0.0614523738622665,-0.0138275111094117,-0.0652886927127838,-0.0298445373773574,-0.0947812870144844,-0.0826442465186119,0.1039395406842231,0.1159762665629386,front
841,-0.0589020512998104,-0.0040342947468161,-0.0657174512743949,-0.0219794604927301,-0.0978056043386459,-0.0848179757595062,0.0903165936470031,0.1041154116392135,front
842,-0.059390340000391,0.0030253550503402,-0.0643324255943298,-0.0120866410434246,-0.0975991338491439,-0.0874589756131172,0.090471863746643,0.1007614806294441,front
843,-0.0620634406805038,0.0085702864453196,-0.0660716816782951,-0.0045023541897535,-0.1021008640527725,-0.0947940573096275,0.0894868820905685,0.0972039327025413,front
844,-0.0637724101543426,0.0089760338887572,-0.0644590780138969,-0.0013720014831051,-0.1001528277993202,-0.0973838046193122,0.0923124626278877,0.0954007878899574,front
845,-0.0654108822345733,0.0146774919703602,-0.0613592863082885,0.0081659387797117,-0.1012624949216842,-0.1051971241831779,0.0939064845442771,0.0908893346786499,front
846,-0.063304103910923,0.0226691756397485,-0.0566812492907047,0.0180291645228862,-0.0999626889824867,-0.1067524254322052,0.0891862362623214,0.0833503603935241,front
847,-0.0606473125517368,0.0285650342702865,-0.0541404597461223,0.0234801396727561,-0.0995555222034454,-0.1059385538101196,0.0873312354087829,0.0824517533183097,front
848,-0.0589541308581829,0.0333591178059577,-0.0511550270020961,0.0294158235192298,-0.0982418358325958,-0.1062912493944168,0.0826915055513382,0.0765983313322067,front
849,-0.0584366358816623,0.0310418438166379,-0.043073084205389,0.034136313945055,-0.0903818160295486,-0.1069192215800285,0.0842887237668037,0.0705120041966438,front
850,-0.0569021850824356,0.0311108361929655,-0.0435983054339885,0.0325094759464263,-0.0917400494217872,-0.1055370196700096,0.0824293941259384,0.0709118917584419,front
851,-0.0657534450292587,0.0210138875991106,-0.0559302121400833,0.0186479724943637,-0.0961005911231041,-0.1079935580492019,0.0915673226118087,0.0817303955554962,front
852,-0.066614419221878,0.0150838177651166,-0.0587530881166458,0.011741473339498,-0.0958702266216278,-0.1056121811270713,0.0927606597542762,0.0843988433480262,front
853,-0.0655800327658653,0.0082693854346871,-0.0644459351897239,-0.001279158052057,-0.1022632047533989,-0.1018220633268356,0.1005243510007858,0.1017568930983543,front
854,-0.0656576231122016,0.0026543184649199,-0.0656166300177574,-0.0069110421463847,-0.0986581668257713,-0.0981222242116928,0.0990127921104431,0.1007133424282074,front
855,-0.0643506050109863,-0.0007122270180843,-0.0662114545702934,-0.0126076005399227,-0.0981495752930641,-0.0941812694072723,0.0976977348327636,0.1024391204118728,front
856,-0.0612737759947776,-0.0009404147858731,-0.0660091117024421,-0.0157804116606712,-0.0971778258681297,-0.0880985409021377,0.0909122601151466,0.1004238352179527,front
857,-0.0597580038011074,0.0007647615275345,-0.0657884255051612,-0.0148540874943137,-0.0971050038933754,-0.0860353261232376,0.0851679667830467,0.0964419692754745,front
858,-0.061025034636259,0.0027021358255296,-0.0664801597595214,-0.0125979408621788,-0.1001675873994827,-0.0899418219923973,0.0918193534016609,0.1023873537778854,front
859,-0.0621889121830463,0.0050316583365201,-0.0642709583044052,-0.0062683969736099,-0.0980850830674171,-0.0939487293362617,0.0943493172526359,0.0994940176606178,front
860,-0.0632733032107353,0.0081647438928484,-0.064208410680294,-0.0021567998919636,-0.0989304035902023,-0.0964533165097236,0.0941746234893798,0.0975710526108741,front
861,-0.0649341493844986,0.01375104021281,-0.0621719621121883,0.0065321344882249,-0.1004228517413139,-0.1029804572463035,0.0931141600012779,0.091593250632286,front
862,-0.0624510906636714,0.0216238256543874,-0.0582174994051456,0.0154058802872896,-0.1015225127339363,-0.1051056161522865,0.0887588039040565,0.0858981683850288,front
863,-0.0613566897809505,0.0265813451260328,-0.0562963299453258,0.0203838981688022,-0.1009248793125152,-0.1053127720952034,0.0855736285448074,0.0823868960142135,front
864,-0.0605073757469654,0.0254042167216539,-0.0498941242694854,0.0244510639458894,-0.0947107821702957,-0.1067594364285469,0.0845032334327697,0.0746123045682907,front
865,-0.0632188916206359,0.0273962318897247,-0.0529494732618331,0.0266340691596269,-0.0956893935799598,-0.1079721599817276,0.0826436728239059,0.0726950019598007,front
866,-0.0649633407592773,0.0268111880868673,-0.0513005591928958,0.028632316738367,-0.0925723239779472,-0.1092497184872627,0.0854441449046135,0.0716371461749076,front
867,-0.0681162923574447,0.0277081411331892,-0.0475182607769966,0.0368693433701992,-0.0878430604934692,-0.1155204474925994,0.0861077532172203,0.062434546649456,front
868,-0.0690700337290763,0.0246873050928115,-0.0519320629537105,0.0305340904742479,-0.0903391763567924,-0.1141335517168045,0.0906895622611045,0.0706587880849838,front
869,-0.065359279513359,0.0234434977173805,-0.0514495112001895,0.026389542967081,-0.0905856341123581,-0.1087268963456153,0.0939451158046722,0.0786482393741607,front
870,-0.066628448665142,0.0209965948015451,-0.0524526983499527,0.0236814487725496,-0.0931952893733978,-0.1121680960059166,0.0954887643456459,0.0797000452876091,front
871,-0.0656219571828842,0.0229093711823225,-0.0520854480564594,0.025010360404849,-0.0926538556814193,-0.1100790202617645,0.0873689725995063,0.073102056980133,front
872,-0.0649830773472786,0.0206239819526672,-0.0513076744973659,0.0223894007503986,-0.0897602587938308,-0.1071186587214469,0.0885426178574562,0.0744604840874672,front
873,-0.0653412044048309,0.0198680404573678,-0.0511427074670791,0.0226413309574127,-0.0876870080828666,-0.1045278683304786,0.090183638036251,0.0759288445115089,front
874,-0.0630111917853355,0.0184138547629117,-0.0506719052791595,0.0195959657430648,-0.0880924835801124,-0.1023119613528251,0.0874247625470161,0.0754908248782157,front
875,-0.0660947784781456,0.016431026160717,-0.0591422915458679,0.0116526186466217,-0.0969924330711364,-0.1054025441408157,0.0939752981066703,0.087201714515686,front
876,-0.0657682418823242,0.0173876918852329,-0.0597110986709594,0.0124963819980621,-0.0994094535708427,-0.1065916568040847,0.0927886441349983,0.086817979812622,front
877,-0.0707546919584274,0.0057665752246975,-0.0632170885801315,0.003051423933357,-0.093417689204216,-0.1053966954350471,0.0982896089553833,0.0886143073439598,front
878,-0.0674507394433021,0.0070238024927675,-0.0665271431207656,-0.0018880759598687,-0.1031310409307479,-0.1036166101694107,0.0991183668375015,0.0995025113224983,front
879,-0.061514463275671,0.010543767362833,-0.0659806430339813,-0.0037332349456846,-0.1030573919415474,-0.0939097255468368,0.0916444286704063,0.1005720794200897,front
880,-0.0593745820224285,0.0099136438220739,-0.0654626935720443,-0.0055690254084765,-0.1009690761566162,-0.0897018685936927,0.088266335427761,0.0994492173194885,front
881,-0.0579972937703132,0.0063978345133364,-0.0662860572338104,-0.0113052558153867,-0.1010898798704147,-0.0862890928983688,0.0845237970352172,0.0991201549768447,front
882,-0.0585037060081958,0.0057562515139579,-0.0649290457367897,-0.0108384890481829,-0.101406492292881,-0.088664524257183,0.0887178480625152,0.1013490408658981,front
883,-0.0583810321986675,0.0025900199543684,-0.067870482802391,-0.0168132148683071,-0.1033734157681465,-0.0864405259490013,0.0861933603882789,0.1034818366169929,front
884,-0.0542775318026542,0.0054421098902821,-0.0685488209128379,-0.0190752390772104,-0.1084498241543769,-0.0819089338183403,0.0765475109219551,0.1027635708451271,front
885,-0.0566063933074474,0.0044400002807378,-0.0652433335781097,-0.0150348329916596,-0.1059765890240669,-0.0895111188292503,0.0829926505684852,0.1006265878677368,front
886,-0.0544656962156295,0.0087399231269955,-0.0636701136827468,-0.011139191687107,-0.1079694926738739,-0.0902700126171112,0.0791299194097518,0.0976237580180168,front
887,-0.052889697253704,0.0081316642463207,-0.0653668716549873,-0.0151300663128495,-0.1096257343888282,-0.0812873467803001,0.0781242400407791,0.1038073822855949,front
888,-0.0623469240963459,0.0007253835792653,-0.0712763518095016,-0.0181987546384334,-0.105324737727642,-0.0905537232756614,0.0888413190841674,0.1042722016572952,front
889,-0.059625007212162,0.0018110668752342,-0.0692550390958786,-0.0182304214686155,-0.1057840436697006,-0.0881422832608223,0.0886660814285278,0.1060051470994949,front
890,-0.060438435524702,0.001266514416784,-0.0693868622183799,-0.017805628478527,-0.1053965464234352,-0.0893428698182106,0.09299036860466,0.108761116862297,front
891,-0.061675127595663,-0.0037204113323241,-0.0692187994718551,-0.0207474902272224,-0.1020705476403236,-0.0896074846386909,0.0948772802948951,0.1080211997032165,front
892,-0.0557967498898506,-0.0011455548228695,-0.0787853151559829,-0.0331576615571975,-0.1163096725940704,-0.0761725008487701,0.0775800943374633,0.1155581027269363,front
893,-0.0562344044446945,-0.0025602162349969,-0.0790300294756889,-0.0345811806619167,-0.1158328056335449,-0.0757461488246917,0.077697068452835,0.1157669574022293,front
894,-0.0584473386406898,-0.0035049486905336,-0.0825968384742736,-0.0369843021035194,-0.1194830909371376,-0.0772131830453872,0.0793461054563522,0.1189606413245201,front
895,-0.0552201010286808,0.0001985100534511,-0.0788404867053031,-0.0325913056731224,-0.1153384074568748,-0.0737531706690788,0.0717835053801536,0.1104906573891639,front
896,-0.0569720678031444,-0.0074206134304404,-0.0748936533927917,-0.0353505089879035,-0.1059619784355163,-0.0735997185111045,0.087663859128952,0.1178403496742248,front
897,-0.0533048175275325,-0.0101784458383917,-0.0694203227758407,-0.0360254235565662,-0.0991479307413101,-0.0693293064832687,0.0854449048638343,0.1130824834108352,front
898,-0.0518019348382949,-0.0123281208798289,-0.0709434300661087,-0.0413127206265926,-0.1006742492318153,-0.0651146993041038,0.0834626331925392,0.1164851412177085,front
899,-0.056231714785099,-0.0211985576897859,-0.0745716169476509,-0.0509341768920421,-0.102804034948349,-0.0689803510904312,0.0984740257263183,0.1308397203683853,front
900,-0.0599259287118911,-0.0248465985059738,-0.0750037878751754,-0.0517095923423767,-0.1014638841152191,-0.0739623457193374,0.1079166308045387,0.1353699266910553,front
901,-0.058820828795433,-0.0180803798139095,-0.0791851058602333,-0.0493035428225994,-0.1080872565507888,-0.0716904774308204,0.0942260324954986,0.1292819529771804,front
902,-0.0582482442259788,-0.0051510925404727,-0.0795204266905784,-0.0363744162023067,-0.1134291291236877,-0.0758050680160522,0.0825654417276382,0.1181238740682601,front
903,-0.0573795847594738,0.0045125815086066,-0.0747342556715011,-0.0222020614892244,-0.113326795399189,-0.08311078697443,0.0775462836027145,0.1062367781996727,front
904,-0.0595484152436256,0.0016352097736671,-0.0743589401245117,-0.0231938436627388,-0.1091298088431358,-0.0839930772781372,0.0832019001245498,0.1078319549560546,front
905,-0.0600326247513294,0.0041899159550666,-0.0691576600074768,-0.0146138854324817,-0.1047200709581375,-0.0888415500521659,0.0844924822449684,0.0999375060200691,front
906,-0.0583035163581371,0.0044510499574244,-0.0671522468328476,-0.0139275919646024,-0.1027937531471252,-0.0866685882210731,0.0838619694113731,0.0995649024844169,front
907,-0.0630812495946884,-0.0008580944268032,-0.067397341132164,-0.0156575720757246,-0.1018069237470626,-0.0928633958101272,0.0972172394394874,0.1063558757305145,front
908,-0.0634865313768386,0.0031529888510704,-0.0679814517498016,-0.0116616515442729,-0.1046190559864044,-0.0950665920972824,0.0960524678230285,0.1055109947919845,front
909,-0.0672009736299514,-0.0002864253474399,-0.0630797147750854,-0.0073536001145839,-0.0942214429378509,-0.0981781408190727,0.1036249175667762,0.100498266518116,front
910,-0.0771402940154075,-0.0026309350505471,-0.064983882009983,-0.0013071267167106,-0.0874275416135788,-0.1079200431704521,0.1055829152464866,0.0889593586325645,front
911,-0.0852992609143257,-0.0060885697603225,-0.0569612234830856,0.0102477231994271,-0.0713477209210395,-0.1173558458685875,0.1086823046207428,0.0696853697299957,front
912,-0.092666782438755,-0.0125849545001983,-0.0460903830826282,0.0246581155806779,-0.0447946451604366,-0.122269406914711,0.1130851805210113,0.0509406067430973,front
913,-0.1008436381816864,-0.0291151739656925,0.006357223726809,0.074929840862751,-0.0087947025895118,-0.1754427254199981,0.1137327775359153,-0.033454954624176,front
914,-0.1028899848461151,-0.0286051668226718,0.0101955998688936,0.0813913345336914,-0.0062442882917821,-0.1785620152950287,0.1136278733611106,-0.0405056737363338,front
915,-0.1102536395192146,-0.051859151571989,0.032747633755207,0.0914118736982345,0.0209291707724332,-0.1967303901910781,0.1196847707033157,-0.0750691294670105,front
916,-0.1095852553844451,-0.0306664276868104,0.0079926894977688,0.0857332572340965,0.0071651916950941,-0.1787999421358108,0.1184622794389724,-0.0336132198572158,front
917,-0.1124026551842689,-0.0482302233576774,0.0457443296909332,0.1171320155262947,0.0432744063436985,-0.2014396488666534,0.1205607652664184,-0.0819741860032081,front
918,-0.1092876940965652,-0.0377073548734188,0.0282641183584928,0.1034748032689094,0.0204160325229167,-0.1898220330476761,0.1130799502134323,-0.0612961612641811,front
919,-0.1017011478543281,-0.024255571886897,0.015288557857275,0.0899425074458122,-0.0100846625864505,-0.184341162443161,0.108105681836605,-0.0453480035066604,front
920,-0.09919273853302,-0.0247264839708805,-0.0223824325948953,0.0455828122794628,-0.0294595435261726,-0.1532207131385803,0.1127377152442932,0.005421036388725,front
921,-0.0953855216503143,-0.0219034180045127,-0.0343452766537666,0.0302498415112495,-0.0382551178336143,-0.1413589715957641,0.1178844347596168,0.0306220650672912,front
922,-0.0994744822382927,-0.0326838977634906,-0.0376135073602199,0.0222605038434267,-0.0322249941527843,-0.1402645409107208,0.1208846420049667,0.0275446344166994,front
923,-0.0959104374051094,-0.0395183786749839,-0.0389700159430503,0.0100157670676708,-0.0333697386085987,-0.134958267211914,0.1276925504207611,0.0405864045023918,front
924,-0.0907690227031707,-0.0359748229384422,-0.0553749948740005,-0.0101695042103528,-0.0477109290659427,-0.1136295348405838,0.1275026947259903,0.0723240748047828,front
925,-0.0729449912905693,-0.0255046263337135,-0.0642093271017074,-0.0309353582561016,-0.0790243074297905,-0.0918431803584098,0.1241227239370346,0.1153019815683364,front
926,-0.0668132007122039,-0.019783928990364,-0.0638101175427436,-0.0286642014980316,-0.0852643698453903,-0.0894819200038909,0.1137385442852974,0.1113977208733558,front
927,-0.067544586956501,-0.0158091392368078,-0.0661183297634124,-0.025848776102066,-0.0904517099261283,-0.0920070856809616,0.113067090511322,0.1126745045185089,front
928,-0.0606320574879646,-0.0014778123004361,-0.0748230144381523,-0.0257871001958847,-0.1104083806276321,-0.0848271399736404,0.0885161235928535,0.1126672849059104,front
929,-0.0544797107577323,0.0115569271147251,-0.0854478850960731,-0.0273917075246572,-0.1289688050746917,-0.0756412222981453,0.0589801371097564,0.1082722097635269,front
930,-0.0480361059308052,0.0177892930805683,-0.0967973694205284,-0.0373954474925994,-0.1438407748937606,-0.0600957497954368,0.0399321615695953,0.1166641414165496,front
931,-0.0482338368892669,0.0137611245736479,-0.0905843451619148,-0.0359266214072704,-0.1372449696063995,-0.0634238123893737,0.0473973229527473,0.1149812117218971,front
932,-0.0490244068205356,0.0140522141009569,-0.0899272710084915,-0.0340493991971015,-0.137004092335701,-0.0648694708943367,0.0466342568397522,0.1121957004070282,front
933,-0.0545118972659111,0.0130273438990116,-0.0830430090427398,-0.0231661833822727,-0.1275810450315475,-0.0785500705242157,0.0619612783193588,0.1073865517973899,front
934,-0.0531766563653945,0.0127034783363342,-0.0632069855928421,-0.0082379570230841,-0.1096374318003654,-0.0900575295090675,0.0777884572744369,0.0969774648547172,front
935,-0.053097665309906,0.0165621731430292,-0.0612667016685009,-0.0021939876023679,-0.1102791428565979,-0.0934314653277397,0.078732743859291,0.0952435880899429,front
936,-0.0575332753360271,0.0110663287341594,-0.0654911026358604,-0.0064158332534134,-0.1060768812894821,-0.0910854339599609,0.0835103541612625,0.0984170511364936,front
937,-0.0574642978608608,0.017487471923232,-0.068880409002304,-0.0029259871225804,-0.1133291646838188,-0.0930921956896781,0.0782815292477607,0.0982770100235939,front
938,-0.0580474771559238,0.017026849091053,-0.068832628428936,-0.0033144801855087,-0.1129442527890205,-0.0924671068787574,0.0825754478573799,0.1018509864807128,front
939,-0.0565977692604064,0.0170817412436008,-0.0721959322690963,-0.0078055583871901,-0.1177129074931144,-0.0890935882925987,0.0799690261483192,0.1062833219766616,front
940,-0.0579556077718734,0.0134483287110924,-0.0748984888195991,-0.0124591207131743,-0.1178079321980476,-0.0879884287714958,0.0798061415553093,0.1081962138414383,front
941,-0.0621486455202102,0.0072787827812135,-0.0661942586302757,-0.0066428272984921,-0.1042482554912567,-0.0955321639776229,0.0907365158200264,0.1001508310437202,front
942,-0.0630039125680923,0.0071035618893802,-0.0628940239548683,-0.0031327637843787,-0.100133366882801,-0.0980618894100189,0.0953853875398635,0.0985508486628532,front
943,-0.0596915446221828,0.008388802409172,-0.0661946609616279,-0.0076204072684049,-0.1035376042127609,-0.0912597700953483,0.0849944949150085,0.0974033325910568,front
944,-0.058429155498743,0.0090112220495939,-0.0690669491887092,-0.0109263798221945,-0.1088097989559173,-0.0894462838768959,0.0822003334760665,0.100858673453331,front
945,-0.0583000779151916,0.0091504510492086,-0.0672212094068527,-0.009647699072957,-0.1077950000762939,-0.0905224382877349,0.085819087922573,0.1027318760752677,front
946,-0.0568625181913375,0.0118476459756493,-0.0676890537142753,-0.0087829064577817,-0.1099037081003189,-0.0892982929944992,0.0820280909538269,0.1016889810562133,front
947,-0.0553088150918483,0.0156041430309414,-0.0678127706050872,-0.0060011562891304,-0.1109739392995834,-0.0879280716180801,0.076354756951332,0.0980544611811637,front
948,-0.057665217667818,0.0175711382180452,-0.0679993405938148,-0.0022411558311432,-0.1129965260624885,-0.0934872403740882,0.0821112990379333,0.1010773107409477,front
949,-0.0571604706346988,0.0192429367452859,-0.0711744800209999,-0.0034520281478762,-0.1154667139053344,-0.0907643735408783,0.078505553305149,0.1018970161676406,front
950,-0.0560077726840972,0.0202431194484233,-0.0680052042007446,-0.0004638403479475,-0.1127975508570671,-0.0912129059433937,0.0783511027693748,0.0987851172685623,front
951,-0.0582495778799057,0.0186448507010936,-0.0667957216501236,0.0008320354972966,-0.1114144325256347,-0.0955855771899223,0.086360402405262,0.1018729656934738,front
952,-0.0577102191746234,0.0198531970381736,-0.0637766495347023,0.0044480608776211,-0.1090142503380775,-0.0970320627093315,0.0862396657466888,0.0981440767645835,front
953,-0.0580645129084587,0.0185711123049259,-0.0625188574194908,0.0051858536899089,-0.1056570559740066,-0.0969784259796142,0.0857772156596183,0.0948789566755294,front
954,-0.0576850771903991,0.0193423833698034,-0.0675515905022621,0.0005888521554879,-0.1114331260323524,-0.0936772599816322,0.0808274522423744,0.0978740230202674,front
955,-0.0547613948583602,0.0208467002958059,-0.0723095387220382,-0.0057075396180152,-0.1184682101011276,-0.0867665186524391,0.0750286653637886,0.1039901971817016,front
956,-0.0542299412190914,0.0167568493634462,-0.0693391487002372,-0.0072230547666549,-0.1128123849630355,-0.0857057124376297,0.0733478069305419,0.0987773984670639,front
